Agency,Site Number,Site Name,State,Hyperlink,Latitude,Longitude,Datum,Elevation (m.a.s.l.),Vertical Datum,Land surface altitude (m.a.s.l.),Land surface Datum,Drainage Area (km2),Hydrologic Unit Code,Territory
USGS,1372850,WHORTLEKILL CREEK AT HOPEWELL JUNCTION NY,New York,site_no=01372850,41.57694444,-73.81527778,NAD83,69.5706,NGVD29,,,19.0882263,2020008,New York
USGS,1373500,FISHKILL CREEK AT BEACON NY,New York,site_no=01373500,41.51186111,-73.94813889,NAD83,39.980616,NGVD29,,,492.0981,2020008,New York
USGS,1373600,SEELY BROOK NEAR CHESTER NY,New York,site_no=01373600,41.34972222,-74.24027778,NAD83,130.13436,NGVD29,,,33.151872,2020008,New York
USGS,1373690,WOODBURY C NR HIGHLAND MILLS NY,New York,site_no=01373690,41.36666667,-74.10444444,NAD83,114.6048,NAVD88,,,29.007888,2020008,New York
USGS,1374420,LAKE TIORATI BROOK AT CEDAR FLATS NY,New York,site_no=01374420,41.24055556,-74.02444444,NAD83,,,,,27.453894,2030101,New York
USGS,1374440,CEDAR POND BK AT STONY POINT NY,New York,site_no=01374440,41.22666667,-73.98444444,NAD27,,,,,45.065826,2030101,New York
USGS,1374480,MINISCEONGO CREEK AT THIELLS NY,New York,site_no=01374480,41.20944444,-74.02083333,NAD83,,,,,39.108849,2030101,New York
USGS,137449480,EAST BRANCH CROTON RIVER NEAR PUTNAM LAKE NY,New York,site_no=0137449480,41.44725,-73.55608333,NAD83,126.434088,NAVD88,,,160.838379,2030101,New York
USGS,1374505,EAST BRANCH CROTON RIVER AT BREWSTER NY,New York,site_no=01374505,41.39458333,-73.60747222,NAD83,96.237552,NAVD88,,,210.307188,2030101,New York
USGS,1374531,EAST BRANCH CROTON RIVER NEAR CROTON FALLS NY,New York,site_no=01374531,41.37338889,-73.63958333,NAD83,82.4484,NAVD88,,,223.775136,2030101,New York
USGS,1374559,WEST BRANCH CROTON RIVER AT RICHARDSVILLE NY,New York,site_no=01374559,41.47047222,-73.75958333,NAD83,178.79568,NAVD88,,,28.48989,2030101,New York
USGS,1374581,W BR CROTON RIVER BELOW DAM NEAR KENT CLIFFS NY,New York,site_no=01374581,41.44994444,-73.73611111,NAD83,161.095944,NAVD88,,,58.015776,2030101,New York
USGS,1374598,HORSE POUND BROOK NEAR LAKE CARMEL NY,New York,site_no=01374598,41.47586111,-73.68947222,NAD83,164.479224,NAVD88,,,10.2045606,2030101,New York
USGS,137462010,WEST BRANCH CROTON RIVER NEAR CARMEL NY,New York,site_no=0137462010,41.41180556,-73.69375,NAD83,136.233408,NAVD88,,,111.110571,2030101,New York
USGS,1374654,MIDDLE BRANCH CROTON RIVER NEAR CARMEL NY,New York,site_no=01374654,41.43219444,-73.65177778,NAD83,145.965672,NGVD29,,,35.482863,2030101,New York
USGS,1374701,WEST BRANCH CROTON RIVER NEAR CROTON FALLS NY,New York,site_no=01374701,41.358,-73.66797222,NAD83,62.630304,NAVD88,,,208.235196,2030101,New York
USGS,1374781,TITICUS RIVER BELOW JUNE ROAD AT SALEM CENTER NY,New York,site_no=01374781,41.32736111,-73.59147222,NAD83,101.144832,NAVD88,,,33.410871,2030101,New York
USGS,1374821,TITICUS RIVER AT PURDYS STATION NY,New York,site_no=01374821,41.32711111,-73.65563889,NAD83,60.804552,NAVD88,,,61.641762,2030101,New York
USGS,1374890,CROSS RIVER NEAR CROSS RIVER NY,New York,site_no=01374890,41.26022222,-73.60186111,NAD83,101.717856,NAVD88,,,44.288829,2030101,New York
USGS,1374901,CROSS RIVER AT KATONAH NY,New York,site_no=01374901,41.26611111,-73.66555556,NAD83,61.953648,NAVD88,,,77.440701,2030101,New York
USGS,1374918,STONE HILL RIVER SOUTH OF KATONAH NY,New York,site_no=01374918,41.24944444,-73.67027778,NAD83,,,,,48.432813,2030101,New York
USGS,1374930,MUSCOOT RIVER AT BALDWIN PLACE NY,New York,site_no=01374930,41.33813889,-73.76869444,NAD83,151.854408,NAVD88,,,34.964865,2030101,New York
USGS,1374941,MUSCOOT RIVER BELOW DAM AT AMAWALK NY,New York,site_no=01374941,41.28761111,-73.75363889,NAD83,95.685864,NAVD88,,,51.022803,2030101,New York
USGS,1374976,ANGLE FLY BROOK AT WHITEHALL CORNERS NY,New York,site_no=01374976,41.28252778,-73.72544444,NAD83,,,,,7.7958699,2030101,New York
USGS,1374987,KISCO RIVER BELOW MOUNT KISCO NY,New York,site_no=01374987,41.22875,-73.74361111,NAD83,63.3984,NAVD88,,,45.583824,2030101,New York
USGS,137499350,HUNTER BROOK SOUTH OF YORKTOWN NY,New York,site_no=0137499350,41.26194444,-73.84277778,NAD83,,,,,19.2177258,2030101,New York
USGS,1375000,CROTON R AT NEW CROTON DAM NR CROTON-ON-HUDSON NY,New York,site_no=01375000,41.22502778,-73.85888889,NAD83,13.142976,NAVD88,,,979.01622,2030101,New York
USGS,1375500,BIRD BROOK NEAR CROTON NY,New York,site_no=01375500,41.21194444,-73.86638889,NAD83,,,,,1.035996,2030101,New York
USGS,1376270,SPARKILL CREEK AT TAPPAN NY,New York,site_no=01376270,41.02388889,-73.94777778,NAD27,,,,,12.1988529,2030101,New York
USGS,1376275,SPARKILL CREEK AT TAPPAN STATION NY,New York,site_no=01376275,41.01527778,-73.93777778,NAD83,,,,,24.3977058,2030101,New York
USGS,1376280,SPARKILL CREEK AT SPARKILL NY,New York,site_no=01376280,41.02888889,-73.92555556,NAD83,5.611368,NGVD29,,,27.712893,2030101,New York
USGS,1376500,SAW MILL RIVER AT YONKERS NY,New York,site_no=01376500,40.93638889,-73.88611111,NAD83,26.615136,NAVD88,,,66.303744,2030101,New York
USGS,1376534,RICHMOND CREEK AT LIGHTHOUSE AVE AT RICHMOND NY,New York,site_no=01376534,40.57372222,-74.14130556,NAD83,,,,,4.1957838,2030104,New York
USGS,1376558,LEMON CREEK AT AMBOY ROAD AT PLEASANT PLAINS NY,New York,site_no=01376558,40.52541667,-74.20938889,NAD83,,,,,3.107988,2030104,New York
USGS,1376600,HACKENSACK R AT BROOKSIDE PK NY,New York,site_no=01376600,41.17166667,-73.97305556,NAD83,,,,,34.187868,2030103,New York
USGS,1376800,HACKENSACK RIVER AT WEST NYACK NY,New York,site_no=01376800,41.09555556,-73.96388889,NAD83,16.011144,NAVD88,,,79.512693,2030103,New York
USGS,1376850,NAURAUSHAUN BROOK AT NAURAUSHAUN NY,New York,site_no=01376850,41.06166667,-73.99444444,NAD83,,,,,15.2550411,2030103,New York
USGS,1376900,HACKENSACK RIVER AT NAURAUSHAUN NY,New York,site_no=01376900,41.05444444,-73.98166667,NAD83,,,,,115.513554,2030103,New York
USGS,1377200,PASCACK BROOK TRIB AT SPRING VALLEY NY,New York,site_no=01377200,41.10416667,-74.03222222,NAD83,,,,,10.8520581,2030103,New York
USGS,1377300,PASCACK BROOK AT PEARL RIVER NY,New York,site_no=01377300,41.05972222,-74.03611111,NAD83,,,,,25.4596017,2030103,New York
USGS,1387095,RAMAPO R AT MARY H HARRIMAN MEM PK AT HARRIMAN NY,New York,site_no=01387095,41.31155556,-74.14697222,NAD83,159.175704,NAVD88,,,26.935896,2030103,New York
USGS,1387250,RAMAPO RIVER AT SLOATSBURG NY,New York,site_no=01387250,41.16888889,-74.19083333,NAD27,109.962696,NGVD29,,,155.658399,2030103,New York
USGS,1387300,STONY BK AT SLOATSBURG NY,New York,site_no=01387300,41.16222222,-74.18583333,NAD83,,,,,47.137818,2030103,New York
USGS,1387400,RAMAPO RIVER AT RAMAPO NY,New York,site_no=01387400,41.14027778,-74.16861111,NAD83,90.153744,NAVD88,,,225.070131,2030103,New York
USGS,1387420,RAMAPO RIVER AT SUFFERN NY,New York,site_no=01387420,41.11833333,-74.16027778,NAD83,80.250792,NAVD88,,,240.86907,2030103,New York
USGS,1387450,Mahwah River near Suffern NY,New York,site_no=01387450,41.14111111,-74.11611111,NAD83,98.014536,NGVD29,,,31.856877,2030103,New York
USGS,1387480,MAHWAH RIVER AT SUFFERN NY,New York,site_no=01387480,41.115,-74.14583333,NAD83,,,,,53.612793,2030103,New York
USGS,1390200,SADDLE RIVER NEAR SPRING VALLEY NY,New York,site_no=01390200,41.08166667,-74.08305556,NAD83,,,,,5.438979,2030103,New York
USGS,1390300,PINE BROOK NEAR SPRING VALLEY NY,New York,site_no=01390300,41.07833333,-74.0675,NAD83,,,,,5.9051772,2030103,New York
USGS,1413088,EAST BRANCH DELAWARE RIVER AT ROXBURY NY,New York,site_no=01413088,42.29380556,-74.55919444,NAD83,450.594984,NAVD88,,,34.964865,2040102,New York
USGS,1413398,BUSH KILL NEAR ARKVILLE NY,New York,site_no=01413398,42.15083333,-74.60138889,NAD83,417.816792,NAVD88,,,120.952533,2040102,New York
USGS,1413408,DRY BROOK AT ARKVILLE,New York,site_no=01413408,42.14666667,-74.62333333,NAD83,407.112216,NAVD88,,,212.897178,2040102,New York
USGS,1413500,EAST BRANCH DELAWARE RIVER AT MARGARETVILLE NY,New York,site_no=01413500,42.14472222,-74.65361111,NAD83,396.749016,NAVD88,,,422.16837,2040102,New York
USGS,1414000,PLATTE KILL AT DUNRAVEN NY,New York,site_no=01414000,42.13305556,-74.69555556,NAD83,394.335,NAVD88,,,90.390651,2040102,New York
USGS,1414500,MILL BROOK NEAR DUNRAVEN NY,New York,site_no=01414500,42.10611111,-74.73055556,NAD83,395.380464,NAVD88,,,65.267748,2040102,New York
USGS,1415000,TREMPER KILL NEAR ANDES NY,New York,site_no=01415000,42.12,-74.81861111,NAD83,391.72896,NAVD88,,,85.987668,2040102,New York
USGS,1415460,TERRY CLOVE KILL NEAR DE LANCEY NY,New York,site_no=01415460,42.14711111,-74.90522222,NAD83,432.672744,NAVD88,,,20.4868209,2040102,New York
USGS,1415500,TERRY CLOVE KILL NEAR PEPACTON NY,New York,site_no=01415500,42.13055556,-74.90027778,NAD83,405.195024,NGVD29,,,35.223864,2040102,New York
USGS,1416500,COLES CLOVE KILL NEAR PEPACTON NY,New York,site_no=01416500,42.10555556,-74.9025,NAD83,363.812328,NGVD29,,,72.51972,2040102,New York
USGS,1417000,EAST BRANCH DELAWARE RIVER AT DOWNSVILLE NY,New York,site_no=01417000,42.07502778,-74.97627778,NAD83,333.350616,NAVD88,,,963.47628,2040102,New York
USGS,1417500,EAST BRANCH DELAWARE RIVER AT HARVARD NY,New York,site_no=01417500,42.02458333,-75.11927778,NAD83,306.890928,NAVD88,,,1186.21542,2040102,New York
USGS,1418000,BEAVER KILL NEAR TURNWOOD NY,New York,site_no=01418000,42.03433333,-74.73194444,NAD83,533.97912,NGVD29,,,105.671592,2040102,New York
USGS,1418500,BEAVER KILL AT CRAIGIE CLAIR NY,New York,site_no=01418500,41.96305556,-74.86694444,NAD83,426.625512,NGVD29,,,212.120181,2040102,New York
USGS,1419000,WILLOWEMOC CREEK AT DEBRUCE NY,New York,site_no=01419000,41.91083333,-74.7275,NAD83,498.997224,NGVD29,,,106.707588,2040102,New York
USGS,1419500,WILLOWEMOC CREEK NR LIVINGSTON MANOR NY,New York,site_no=01419500,41.90333333,-74.81277778,NAD83,436.821072,NAVD88,,,162.133374,2040102,New York
USGS,1420000,LITTLE BEAVER KILL NR LIVINGSTON MANOR NY,New York,site_no=01420000,41.87277778,-74.79722222,NAD83,456.191112,NGVD29,,,52.058799,2040102,New York
USGS,1420500,BEAVER KILL AT COOKS FALLS NY,New York,site_no=01420500,41.94641667,-74.97966667,NAD83,351.635568,NAVD88,,,624.18759,2040102,New York
USGS,1420980,E BR DELAWARE RIVER ABV READ CR AT FISHS EDDY NY,New York,site_no=01420980,41.97611111,-75.17111111,NAD27,,,,,1983.93234,2040102,New York
USGS,1421000,EAST BRANCH DELAWARE RIVER AT FISHS EDDY NY,New York,site_no=01421000,41.97327778,-75.17472222,NAD83,291.227256,NAVD88,,,2030.55216,2040102,New York
USGS,1421610,WEST BRANCH DELAWARE RIVER AT HOBART NY,New York,site_no=01421610,42.37138889,-74.66888889,NAD83,494.349024,NAVD88,,,41.43984,2040101,New York
USGS,1421614,TOWN BROOK TRIBUTARY SOUTHEAST OF HOBART NY,New York,site_no=01421614,42.34944444,-74.61111111,NAD83,,,,,1.9683924,2040101,New York
USGS,1421618,TOWN BROOK SOUTHEAST OF HOBART NY,New York,site_no=01421618,42.36111111,-74.66222222,NAD83,505.489464,NAVD88,,,37.036857,2040101,New York
USGS,1421900,WEST BRANCH DELAWARE RIVER UPSTREAM FROM DELHI NY,New York,site_no=01421900,42.28027778,-74.90722222,NAD83,411.583632,NAVD88,,,347.05866,2040101,New York
USGS,1422000,WEST BRANCH DELAWARE RIVER AT DELHI NY,New York,site_no=01422000,42.27111111,-74.91805556,NAD83,410.044392,NGVD29,,,367.77858,2040101,New York
USGS,1422389,COULTER BROOK NEAR BOVINA CENTER NY,New York,site_no=01422389,42.23852778,-74.73597222,NAD83,,,,,1.9683924,2040101,New York
USGS,1422500,LITTLE DELAWARE RIVER NEAR DELHI NY,New York,site_no=01422500,42.25238889,-74.90105556,NAD83,422.077896,NAVD88,,,128.981502,2040101,New York
USGS,1422700,W B DELAWARE R NR HAMDEN NY,New York,site_no=01422700,42.17555556,-75.0175,NAD83,379.332744,NGVD29,,,663.03744,2040101,New York
USGS,1422738,WOLF CREEK AT MUNDALE NY,New York,site_no=01422738,42.25944444,-75.04194444,NAD83,,,,,1.5798939,2040101,New York
USGS,1422747,EAST BROOK EAST OF WALTON NY,New York,site_no=01422747,42.17266667,-75.12191667,NAD83,371.578632,NAVD88,,,63.972753,2040101,New York
USGS,1422779,WEST BROOK AT AUSTIN LINCOLN PARK AT WALTON NY,New York,site_no=01422779,42.17738889,-75.12891667,NAD83,371.645688,NAVD88,,,57.756777,2040101,New York
USGS,1423000,WEST BRANCH DELAWARE RIVER AT WALTON NY,New York,site_no=01423000,42.16611111,-75.14002778,NAD83,362.032296,NAVD88,,,859.87668,2040101,New York
USGS,1423500,DRYDEN BROOK NEAR GRANTON NY,New York,site_no=01423500,42.12194444,-75.24694444,NAD83,362.08716,NGVD29,,,20.978919,2040101,New York
USGS,1424000,TROUT CREEK NEAR ROCKROYAL NY,New York,site_no=01424000,42.17777778,-75.27916667,NAD27,355.30536,NGVD29,,,51.7998,2040101,New York
USGS,142400103,TROUT CREEK NEAR TROUT CREEK NY,New York,site_no=0142400103,42.17358333,-75.27944444,NAD83,353.223576,NAVD88,,,52.317798,2040101,New York
USGS,1424108,SHERRUCK BROOK TRIBUTARY NEAR TROUT CREEK NY,New York,site_no=01424108,42.18777778,-75.31555556,NAD83,,,,,3.366987,2040101,New York
USGS,1424500,TROUT CREEK AT CANNONSVILLE NY,New York,site_no=01424500,42.09530556,-75.32008333,NAD83,317.461392,NGVD29,,,128.204505,2040101,New York
USGS,1424998,CANNONSVILLE RES RELEASE CHANNEL NR STILESVILLE NY,New York,site_no=01424998,42.06220556,-75.37890278,NAD83,302.715168,NAVD88,,,1181.03544,2040101,New York
USGS,1425000,WEST BRANCH DELAWARE RIVER AT STILESVILLE NY,New York,site_no=01425000,42.07491667,-75.39580556,NAD83,302.264064,NAVD88,,,1181.03544,2040101,New York
USGS,1425500,COLD SPRING BROOK AT CHINA NY,New York,site_no=01425500,42.16111111,-75.39277778,NAD83,454.383648,NGVD29,,,3.8590851,2040101,New York
USGS,1425642,BUTLER BROOK AT DEPOSIT NY,New York,site_no=01425642,42.06083333,-75.42027778,NAD27,,,,,21.9113154,2040101,New York
USGS,1425675,OQUAGA CREEK NEAR NORTH SANFORD NY,New York,site_no=01425675,42.17444444,-75.44,NAD83,,,,,12.1470531,2040101,New York
USGS,1425805,OQUAGA CREEK AT MCCLURE NY,New York,site_no=01425805,42.04869444,-75.48519444,NAD83,324.462648,NAVD88,,,150.737418,2040101,New York
USGS,1426000,OQUAGA CREEK AT DEPOSIT NY,New York,site_no=01426000,42.05861111,-75.42805556,NAD83,300.063408,NGVD29,,,175.083324,2040101,New York
USGS,1426500,WEST BRANCH DELAWARE RIVER AT HALE EDDY NY,New York,site_no=01426500,42.00302778,-75.38352778,NAD83,288.334704,NAVD88,,,1541.04405,2040101,New York
USGS,1427405,DELAWARE R NR CALLICOON NY,New York,site_no=01427405,41.77055556,-75.08416667,NAD83,226.4664,NGVD29,,,4423.70292,2040101,New York
USGS,1427500,CALLICOON CREEK AT CALLICOON NY,New York,site_no=01427500,41.76055556,-75.04838889,NAD83,231.43464,NAVD88,,,284.8989,2040101,New York
USGS,1428000,TENMILE RIVER AT TUSTEN NY,New York,site_no=01428000,41.56388889,-75.01444444,NAD83,216.798144,NAVD88,,,118.103544,2040101,New York
USGS,1428500,DELAWARE R ABOVE LACKAWAXEN R NEAR BARRYVILLE NY,New York,site_no=01428500,41.50875,-74.98605556,NAD83,182.730648,NAVD88,,,5231.7798,2040101,New York
USGS,1432900,MONGAUP RIVER AT MONGAUP VALLEY NY,New York,site_no=01432900,41.66805556,-74.78055556,NAD83,325.64832,NAVD88,,,198.393234,2040104,New York
USGS,1433005,MONGAUP R BELOW SWINGING BRIDGE RESERVOIR NY,New York,site_no=01433005,41.56727778,-74.78327778,NAD83,285.372048,NAVD88,,,300.43884,2040104,New York
USGS,1433500,MONGAUP RIVER NEAR MONGAUP NY,New York,site_no=01433500,41.46122222,-74.75877778,NAD83,190.039752,NAVD88,,,517.998,2040104,New York
USGS,143400680,E BR NEVERSINK R NORTHEAST OF DENNING NY,New York,site_no=0143400680,41.96694444,-74.44805556,NAD83,652.48536,NAVD88,,,23.1286107,2040104,New York
USGS,1434013,EAST BRANCH NEVERSINK RIVER EAST OF LADLETON NY,New York,site_no=01434013,41.93833333,-74.50527778,NAD83,627.888,NGVD29,,,48.173814,2040104,New York
USGS,1434017,EAST BRANCH NEVERSINK RIVER NEAR CLARYVILLE NY,New York,site_no=01434017,41.92527778,-74.54027778,NAD83,526.523712,NAVD88,,,59.310771,2040104,New York
USGS,1434021,W BR NEVERSINK R AT WINNISOOK L NR FROST VALLEY NY,New York,site_no=01434021,42.01111111,-74.41444444,NAD83,815.34,NAVD88,,,2.1496917,2040104,New York
USGS,143402265,W BR NEVERSINK R AT BRANCH NR FROST VALLEY NY,New York,site_no=0143402265,41.99027778,-74.48083333,NAD83,573.024,NGVD29,,,20.4350211,2040104,New York
USGS,1434025,BISCUIT BK ABOVE PIGEON BK AT FROST VALLEY NY,New York,site_no=01434025,41.99608333,-74.50022222,NAD83,627.0498,NAVD88,,,9.6347628,2040104,New York
USGS,1434072,SOUTH SHELTER CR SOUTH OF FROST VALLEY NY,New York,site_no=01434072,41.97222222,-74.50833333,NAD83,,,,,0.8028969,2040104,New York
USGS,1434073,NORTH SHELTER CREEK NEAR FROST VALLEY NY,New York,site_no=01434073,41.97277778,-74.50583333,NAD83,,,,,0.6215976,2040104,New York
USGS,1434076,SHELTER CREEK SOUTH OF FROST VALLEY NY,New York,site_no=01434076,41.97166667,-74.50972222,NAD83,,,,,1.035996,2040104,New York
USGS,1434080,DRY CREEK ABOVE SEEP ZONE NEAR FROST VALLEY NY,New York,site_no=01434080,41.96777778,-74.51166667,NAD83,,,,,0.258999,2040104,New York
USGS,1434084,WEST DRY CREEK NEAR FROST VALLEY NY,New York,site_no=01434084,41.96805556,-74.51222222,NAD83,,,,,0.3107988,2040104,New York
USGS,1434086,DRY CREEK AT FLUME NEAR FROST VALLEY NY,New York,site_no=01434086,41.96833333,-74.5125,NAD83,,,,,0.3366987,2040104,New York
USGS,1434087,SEEP BROOK NEAR FROST VALLEY NY,New York,site_no=01434087,41.96861111,-74.51222222,NAD83,,,,,0.3366987,2040104,New York
USGS,1434092,SHELTER CREEK BELOW DRY CREEK NR FROST VALLEY NY,New York,site_no=01434092,41.97,-74.51444444,NAD83,,,,,1.5280941,2040104,New York
USGS,1434105,HIGH FALLS BROOK AT FROST VALLEY NY,New York,site_no=01434105,41.97722222,-74.52222222,NAD83,591.312,NGVD29,,,7.0965726,2040104,New York
USGS,1434176,WEST BR NEVERSINK RIVER NR CLARYVILLE NY,New York,site_no=01434176,41.95555556,-74.54972222,NAD83,551.688,NGVD29,,,65.526747,2040104,New York
USGS,1434498,WEST BRANCH NEVERSINK RIVER AT CLARYVILLE NY,New York,site_no=01434498,41.92041667,-74.57438889,NAD83,492.501936,NAVD88,,,87.541662,2040104,New York
USGS,1434500,NEVERSINK RIVER AT CLARYVILLE NY,New York,site_no=01434500,41.91416667,-74.57472222,NAD83,,,,,160.57938,2040104,New York
USGS,1435000,NEVERSINK RIVER NEAR CLARYVILLE NY,New York,site_no=01435000,41.88994444,-74.58980556,NAD83,463.805016,NAVD88,,,172.493334,2040104,New York
USGS,1435500,NEVERSINK RIVER AT HALLS MILLS NEAR CURRY NY,New York,site_no=01435500,41.87888889,-74.60555556,NAD27,,,,,177.932313,2040104,New York
USGS,1436000,NEVERSINK RIVER AT NEVERSINK NY,New York,site_no=01436000,41.82,-74.63555556,NAD83,382.216152,NAVD88,,,239.833074,2040104,New York
USGS,1436500,NEVERSINK RIVER AT WOODBOURNE NY,New York,site_no=01436500,41.75661111,-74.59761111,NAD83,359.664,NGVD29,,,292.66887,2040104,New York
USGS,1436655,SHELDRAKE STREAM AT THOMPSONVILLE NY,New York,site_no=01436655,41.66780556,-74.62302778,NAD83,339.702648,NAVD88,,,73.555716,2040104,New York
USGS,1436690,NEVERSINK RIVER AT BRIDGEVILLE NY,New York,site_no=01436690,41.63805556,-74.61688889,NAD83,321.734688,NAVD88,,,442.88829,2040104,New York
USGS,1437000,NEVERSINK RIVER AT OAKLAND VALLEY NY,New York,site_no=01437000,41.49580556,-74.64547222,NAD83,192.6336,NGVD29,,,577.56777,2040104,New York
USGS,1437100,GUMAER BROOK NEAR WURTSBORO NY,New York,site_no=01437100,41.59594444,-74.46819444,NAD83,171.806616,NAVD88,,,26.676897,2040104,New York
USGS,1437349,BASHER KILL BLW BASHAKILL MARSH AT WESTBROOKVILLE,New York,site_no=01437349,41.49963889,-74.55222222,NAD83,150.38832,NAVD88,,,164.982363,2040104,New York
USGS,1437400,BASHER KILL AT CUDDEBACKVILLE NY,New York,site_no=01437400,41.45394444,-74.58930556,NAD83,145.258536,NAVD88,,,182.076297,2040104,New York
USGS,1437500,NEVERSINK RIVER AT GODEFFROY NY,New York,site_no=01437500,41.44136111,-74.60188889,NAD83,139.860528,NAVD88,,,795.12693,2040104,New York
USGS,1496500,OAKS CREEK AT INDEX NY,New York,site_no=01496500,42.66555556,-74.95972222,NAD83,357.978456,NGVD29,,,264.17898,2050101,New York
USGS,1497000,CHERRY VALLEY CREEK AT WESTVILLE NY,New York,site_no=01497000,42.63194444,-74.88277778,NAD83,,,,,210.825186,2050101,New York
USGS,1497500,SUSQUEHANNA R AT COLLIERSVILLE NY,New York,site_no=01497500,42.49972222,-74.98083333,NAD83,338.57184,NGVD29,,,903.90651,2050101,New York
USGS,1498500,CHARLOTTE CREEK AT WEST DAVENPORT NY,New York,site_no=01498500,42.445,-74.96361111,NAD83,356.826312,NGVD29,,,432.52833,2050101,New York
USGS,1498620,SUSQUEHANNA RIVER SOUTHWEST OF ONEONTA NY,New York,site_no=01498620,42.44,-75.1,NAD83,319.4304,NGVD29,,,1756.01322,2050101,New York
USGS,1499000,OTEGO CREEK NEAR ONEONTA NY,New York,site_no=01499000,42.45083333,-75.11472222,NAD83,319.427352,NGVD29,,,279.71892,2050101,New York
USGS,1499050,FLAX ISLAND CR NR OTEGO NY,New York,site_no=01499050,42.4,-75.20388889,NAD83,,,,,10.9297578,2050101,New York
USGS,1499470,E BR HANDSOME BK AT FRANKLIN NY,New York,site_no=01499470,42.34083333,-75.15222222,NAD83,,,,,23.6207088,2050101,New York
USGS,1500000,OULEOUT CREEK AT EAST SIDNEY NY,New York,site_no=01500000,42.33313889,-75.23430556,NAD83,330.957936,NAVD88,,,266.76897,2050101,New York
USGS,1500500,SUSQUEHANNA RIVER AT UNADILLA NY,New York,site_no=01500500,42.3215,-75.31638889,NAD83,303.492408,NAVD88,,,2543.37018,2050101,New York
USGS,1501000,UNADILLA RIVER NEAR NEW BERLIN NY,New York,site_no=01501000,42.64361111,-75.32305556,NAD83,332.20152,NGVD29,,,515.40801,2050101,New York
USGS,1501015,MILL BROOK AT NEW BERLIN NY,New York,site_no=01501015,42.62555556,-75.32833333,NAD83,331.893672,NGVD29,,,12.0175536,2050101,New York
USGS,1501500,SAGE BROOK NEAR SOUTH NEW BERLIN NY,New York,site_no=01501500,42.53111111,-75.42527778,NAD83,435.915816,NGVD29,,,1.5798939,2050101,New York
USGS,1502000,BUTTERNUT CREEK AT MORRIS NY,New York,site_no=01502000,42.54527778,-75.23916667,NAD83,334.124808,NGVD29,,,154.622403,2050101,New York
USGS,1502500,UNADILLA RIVER AT ROCKDALE NY,New York,site_no=01502500,42.37777778,-75.40611111,NAD83,302.34636,NAVD88,,,1346.7948,2050101,New York
USGS,1502632,SUSQUEHANNA RIVER AT BAINBRIDGE NY,New York,site_no=01502632,42.29183333,-75.47677778,NAD83,291.431472,NAVD88,,,4169.8839,2050101,New York
USGS,1502731,SUSQUEHANNA RIVER AT WINDSOR NY,New York,site_no=01502731,42.07405556,-75.63694444,NAD83,274.176744,NAVD88,,,4713.7818,2050101,New York
USGS,1503000,SUSQUEHANNA RIVER AT CONKLIN NY,New York,site_no=01503000,42.03555556,-75.80227778,NAD83,256.141728,NAVD88,,,5780.85768,2050101,New York
USGS,1505000,CHENANGO RIVER AT SHERBURNE NY,New York,site_no=01505000,42.67861111,-75.51055556,NAD83,316.034928,NAVD88,,,681.16737,2050102,New York
USGS,1505500,CANASAWACTA CREEK NEAR SOUTH PLYMOUTH NY,New York,site_no=01505500,42.56411111,-75.55086111,NAD83,328.51344,NGVD29,,,149.960421,2050102,New York
USGS,1505810,CHENANGO RIVER AT OXFORD NY,New York,site_no=01505810,42.44166667,-75.59638889,NAD83,289.389312,NAVD88,,,1186.21542,2050102,New York
USGS,1507000,CHENANGO RIVER AT GREENE NY,New York,site_no=01507000,42.32444444,-75.77138889,NAD83,271.875504,NAVD88,,,1535.86407,2050102,New York
USGS,1507470,RED BK AT SMITHVILLE FLATS N Y,New York,site_no=01507470,42.40527778,-75.81111111,NAD83,,,,,18.2853294,2050102,New York
USGS,1507500,GENEGANTSLET CR AT SMITHVILLE FLATS NY,New York,site_no=01507500,42.39277778,-75.80388889,NAD83,303.480216,NGVD29,,,213.156177,2050102,New York
USGS,1507975,MULLER GULF CR NR CUYLER NY,New York,site_no=01507975,42.72555556,-75.97916667,NAD83,,,,,6.9152733,2050102,New York
USGS,1508000,SHACKHAM BROOK NEAR TRUXTON NY,New York,site_no=01508000,42.76722222,-76.01861111,NAD83,390.607296,NGVD29,,,8.1843684,2050102,New York
USGS,1508500,ALBRIGHT CREEK AT EAST HOMER NY,New York,site_no=01508500,42.66916667,-76.10305556,NAD83,351.888552,NGVD29,,,17.6378319,2050102,New York
USGS,1508803,WEST BR TIOUGHNIOGA RIVER AT HOMER NY,New York,site_no=01508803,42.63833333,-76.17638889,NAD83,339.794088,NGVD29,,,185.184285,2050102,New York
USGS,1508962,"OTTER CREEK AT MOUTH, CORTLAND, N.Y.",New York,site_no=01508962,42.60888889,-76.18083333,NAD27,335.28,NGVD29,,,37.036857,2050102,New York
USGS,1509000,TIOUGHNIOGA RIVER AT CORTLAND NY,New York,site_no=01509000,42.60266667,-76.15938889,NAD83,330.543408,NAVD88,,,756.27708,2050102,New York
USGS,1509150,GRIDLEY CREEK ABOVE EAST VIRGIL NY,New York,site_no=01509150,42.50111111,-76.12694444,NAD83,387.096,NGVD29,,,26.935896,2050102,New York
USGS,1510000,OTSELIC RIVER AT CINCINNATUS NY,New York,site_no=01510000,42.54111111,-75.89972222,NAD83,314.282328,NAVD88,,,380.72853,2050102,New York
