Agency,Site Number,Site Name,State,Hyperlink,Latitude,Longitude,Datum,Elevation (m.a.s.l.),Vertical Datum,Land surface altitude (m.a.s.l.),Land surface Datum,Drainage Area (km2),Hydrologic Unit Code,Territory
USGS,4102533,"ST. JOSEPH RIVER AT ST. JOSEPH, MI",Michigan,site_no=04102533,42.11361111111111,-86.48527777777778,NAD27,176.78400000000002,IGLD,,,12095.253299999998,04050001,Michigan
USGS,4102700,"SOUTH BRANCH BLACK RIVER NEAR BANGOR, MI",Michigan,site_no=04102700,42.35416666666667,-86.1875,NAD27,,,,,216.52316399999998,04050002,Michigan
USGS,4102776,"MIDDLE BRANCH BLACK RIVER NEAR SOUTH HAVEN, MI",Michigan,site_no=04102776,42.4325,-86.20694444444445,NAD27,179.83200000000002,NGVD29,,,214.96917,04050002,Michigan
USGS,4102850,"SOUTH BRANCH KALAMAZOO RIVER NEAR ALBION, MI",Michigan,site_no=04102850,42.20305555555556,-84.79416666666667,NAD27,289.56,NGVD29,,,378.13854,04050003,Michigan
USGS,4103010,"KALAMAZOO RIVER NEAR MARENGO, MI",Michigan,site_no=04103010,42.26166666666666,-84.85583333333332,NAD27,277.368,NGVD29,,,691.5273299999999,04050003,Michigan
USGS,4103490,"RICE CREEK AT MONROE STREET AT MARSHALL, MI",Michigan,site_no=04103490,42.26638888888889,-84.95861111111111,NAD27,,,,,249.79935551999995,04050003,Michigan
USGS,4103500,"KALAMAZOO RIVER AT MARSHALL, MI",Michigan,site_no=04103500,42.264722222222225,-84.96388888888889,NAD27,267.20292,NAVD88,,,1162.9055099999998,04050003,Michigan
USGS,41035285,"DICKINSON CREEK NEAR CERESCO, MI",Michigan,site_no=041035285,42.29138888888889,-85.11305555555555,NAD27,,,,,28.48730001,04050003,Michigan
USGS,4104000,"BATTLE CREEK AT KALAMO ROAD AT CHARLOTTE, MI",Michigan,site_no=04104000,42.538888888888884,-84.84944444444444,NAD27,264.980928,NGVD29,,,173.52933,04050003,Michigan
USGS,4104500,"BATTLE CREEK AT STATE HWY-78 AT BELLEVUE, MI",Michigan,site_no=04104500,42.44361111111111,-85.0325,NAD27,,,,,461.01822,04050003,Michigan
USGS,4104945,"WANADOGA CREEK NEAR BATTLE CREEK, MI",Michigan,site_no=04104945,42.396388888888886,-85.13166666666666,NAD27,251.95987200000002,NAVD88,,,125.09651699999998,04050003,Michigan
USGS,4105000,"BATTLE CREEK AT BATTLE CREEK, MI",Michigan,site_no=04105000,42.331388888888895,-85.15361111111112,NAD27,250.792488,NAVD88,,,624.18759,04050003,Michigan
USGS,4105500,"KALAMAZOO RIVER NEAR BATTLE CREEK, MI",Michigan,site_no=04105500,42.323888888888895,-85.1975,NAD27,243.574824,NAVD88,,,2134.1517599999997,04050003,Michigan
USGS,4105700,"AUGUSTA CREEK NEAR AUGUSTA, MI",Michigan,site_no=04105700,42.35333333333333,-85.35388888888889,NAD27,,,,,100.75061099999999,04050003,Michigan
USGS,4105800,"GULL CREEK AT 37TH STREET NEAR GALESBURG, MI",Michigan,site_no=04105800,42.315,-85.40111111111112,NAD27,249.936,NGVD29,,,98.678619,04050003,Michigan
USGS,4106000,"KALAMAZOO RIVER AT COMSTOCK, MI",Michigan,site_no=04106000,42.285555555555554,-85.51388888888889,NAD27,,,,,2615.8898999999997,04050003,Michigan
USGS,4106180,"PORTAGE CREEK AT PORTAGE, MI",Michigan,site_no=04106180,42.20444444444445,-85.5911111111111,NAD27,259.08000000000004,NGVD29,,,42.734835,04050003,Michigan
USGS,4106190,"PORTAGE CREEK AT GARDEN LANE NR PORTAGE, MI",Michigan,site_no=04106190,42.21055555555556,-85.58638888888889,NAD27,253.934976,NGVD29,,,48.173814,04050003,Michigan
USGS,4106300,"PORTAGE CREEK NEAR KALAMAZOO, MI",Michigan,site_no=04106300,42.24611111111111,-85.575,NAD83,248.375424,NGVD29,,,58.01577599999999,04050003,Michigan
USGS,4106320,"WEST FORK PORTAGE CREEK NEAR OSHTEMO, MI",Michigan,site_no=04106320,42.23527777777778,-85.64833333333334,NAD27,264.697464,NAVD88,,,33.669869999999996,04050003,Michigan
USGS,4106400,"WEST FORK PORTAGE CREEK AT KALAMAZOO, MI",Michigan,site_no=04106400,42.24444444444445,-85.61444444444444,NAD27,261.414768,NAVD88,,,48.432812999999996,04050003,Michigan
USGS,4106500,"PORTAGE CREEK AT KALAMAZOO, MI",Michigan,site_no=04106500,42.274166666666666,-85.57638888888889,NAD27,231.90708,NAVD88,,,121.21153199999998,04050003,Michigan
USGS,4106906,"KALAMAZOO RIVER AT PLAINWELL, MI",Michigan,site_no=04106906,42.448611111111106,-85.64944444444446,NAD83,219.45600000000002,NAVD88,,,3263.3873999999996,04050003,Michigan
USGS,4107850,"KALAMAZOO RIVER NEAR ALLEGAN, MI",Michigan,site_no=04107850,42.48222222222223,-85.79833333333333,NAD27,,,,,3962.6847,04050003,Michigan
USGS,4108000,"KALAMAZOO RIVER NR ALLEGAN, MI",Michigan,site_no=04108000,42.56388888888888,-85.95333333333333,NAD27,,,,,3807.2852999999996,04050003,Michigan
USGS,4108500,"KALAMAZOO RIVER NEAR FENNVILLE, MI",Michigan,site_no=04108500,42.593611111111116,-85.98416666666667,NAD27,178.768248,NGVD29,,,4143.9839999999995,04050003,Michigan
USGS,4108600,"RABBIT RIVER NEAR HOPKINS, MI",Michigan,site_no=04108600,42.64222222222222,-85.72194444444445,NAD27,,,,,184.925286,04050003,Michigan
USGS,4108660,"KALAMAZOO RIVER AT NEW RICHMOND, MI",Michigan,site_no=04108660,42.65083333333333,-86.10666666666665,NAD27,174.02251200000003,NAVD88,,,5050.4805,04050003,Michigan
USGS,4108670,"KALAMAZOO RIVER NEAR NEW RICHMOND, MI",Michigan,site_no=04108670,42.64472222222222,-86.11611111111111,NAD27,181.35600000000002,NGVD29,,,5164.44006,04050003,Michigan
USGS,4108800,"MACATAWA RIVER AT STATE ROAD NEAR ZEELAND, MI",Michigan,site_no=04108800,42.77916666666667,-86.01833333333333,NAD27,178.37505600000003,NAVD88,,,170.42134199999998,04050002,Michigan
USGS,4108801,"MACATAWA RIVER NEAR ZEELAND, MI",Michigan,site_no=04108801,42.78361111111111,-86.0363888888889,NAD83,177.82032,NGVD29,,,177.414315,04050002,Michigan
USGS,4108862,"PIGEON RIVER AT 120TH AVENUE NR OLIVE CENTER, MI",Michigan,site_no=04108862,42.93277777777777,-86.08194444444445,NAD27,,,,,61.90076099999999,04050002,Michigan
USGS,4108872,"PIGEON RIVER AT WEST OLIVE RD NR PORT SHELDON, MI",Michigan,site_no=04108872,42.91634444444444,-86.14613333333334,NAD83,176.29632,NAVD88,,,109.55657699999999,04050002,Michigan
USGS,4109000,"GRAND RIVER AT JACKSON, MI",Michigan,site_no=04109000,42.28361111111111,-84.4088888888889,NAD27,274.20112800000004,NAVD88,,,450.65826,04050004,Michigan
USGS,4109500,"PORTAGE RIVER AT PORTAGE LAKE RD NEAR MUNITH, MI",Michigan,site_no=04109500,42.349444444444444,-84.22888888888889,NAD27,274.32,NGVD29,,,142.44944999999998,04050004,Michigan
USGS,4110000,"ORCHARD CREEK AT STATE HWY-106 NEAR MUNITH, MI",Michigan,site_no=04110000,42.39361111111111,-84.265,NAD27,274.32,NGVD29,,,126.90950999999998,04050004,Michigan
USGS,4111000,"GRAND RIVER NEAR EATON RAPIDS, MI",Michigan,site_no=04111000,42.53472222222222,-84.62305555555555,NAD27,259.78713600000003,NAVD88,,,1711.9833899999999,04050004,Michigan
USGS,4111379,"RED CEDAR RIVER NEAR WILLIAMSTON, MI",Michigan,site_no=04111379,42.683055555555555,-84.21916666666667,NAD27,261.756144,NAVD88,,,422.16837,04050004,Michigan
USGS,4111500,"DEER CREEK NEAR DANSVILLE, MI",Michigan,site_no=04111500,42.60916666666667,-84.31916666666666,NAD27,270.99158400000005,NGVD29,,,42.216837,04050004,Michigan
USGS,4112000,"SLOAN CREEK NEAR WILLIAMSTON, MI",Michigan,site_no=04112000,42.67583333333333,-84.36388888888888,NAD27,262.597392,NAVD88,,,24.1905066,04050004,Michigan
USGS,4112500,"RED CEDAR RIVER AT EAST LANSING, MI",Michigan,site_no=04112500,42.727222222222224,-84.47805555555556,NAD27,251.14300800000004,NAVD88,,,919.4464499999999,04050004,Michigan
USGS,4112850,"SYCAMORE CREEK AT HOLT ROAD NEAR HOLT, MI",Michigan,site_no=04112850,42.640277777777776,-84.48277777777778,NAD27,257.522472,NAVD88,,,208.75319399999998,04050004,Michigan
USGS,4112904,"MUD LAKE DRAIN AT MILLER ROAD AT LANSING, MI",Michigan,site_no=04112904,42.66916666666666,-84.53472222222221,NAD27,,,,,11.0074575,04050004,Michigan
USGS,4113000,"GRAND RIVER AT LANSING, MI",Michigan,site_no=04113000,42.75055555555556,-84.55527777777777,NAD27,245.339616,NAVD88,,,3185.6877,04050004,Michigan
USGS,4113097,"CARRIER CREEK AT WILLOW HWY NEAR LANSING, MI",Michigan,site_no=04113097,42.75555555555555,-84.65277777777779,NAD27,245.364,NGVD29,,,31.338878999999995,04050004,Michigan
USGS,4114000,"GRAND RIVER AT PORTLAND, MI",Michigan,site_no=04114000,42.85638888888889,-84.91222222222223,NAD27,214.737696,NAVD88,,,3587.13615,04050004,Michigan
USGS,4114498,"LOOKING GLASS RIVER NEAR EAGLE, MI",Michigan,site_no=04114498,42.82805555555556,-84.75944444444444,NAD27,,,,,725.1972,04050004,Michigan
USGS,4114500,"LOOKING GLASS RIVER AT HINMAN RD NEAR EAGLE, MI",Michigan,site_no=04114500,42.82944444444445,-84.7786111111111,NAD27,227.71303200000003,NGVD29,,,727.7871899999999,04050004,Michigan
USGS,4115000,"MAPLE RIVER AT MAPLE RAPIDS, MI",Michigan,site_no=04115000,43.109722222222224,-84.69305555555556,NAD27,195.709032,NAVD88,,,1124.05566,04050005,Michigan
USGS,4115265,"FISH CREEK NEAR CRYSTAL, MI",Michigan,site_no=04115265,43.249722222222225,-84.98111111111112,NAD27,,,,,102.822603,04050005,Michigan
USGS,4116000,"GRAND RIVER AT IONIA, MI",Michigan,site_no=04116000,42.971944444444446,-85.06916666666666,NAD27,187.339224,NAVD88,,,7355.571599999999,04050006,Michigan
USGS,4116500,"FLAT RIVER AT SMYRNA, MI",Michigan,site_no=04116500,43.05277777777778,-85.26472222222222,NAD27,222.241872,NAVD88,,,1367.51472,04050006,Michigan
USGS,4117000,"QUAKER BROOK NEAR NASHVILLE, MI",Michigan,site_no=04117000,42.56583333333333,-85.0936111111111,NAD27,250.51207200000002,NGVD29,,,19.683923999999998,04050007,Michigan
USGS,4117004,"QUAKER BROOK AT STATE HWY M-66 NEAR NASHVILLE, MI",Michigan,site_no=04117004,42.56722222222223,-85.095,NAD27,249.29592,NAVD88,,,25.8999,04050007,Michigan
USGS,4117500,"THORNAPPLE RIVER NEAR HASTINGS, MI",Michigan,site_no=04117500,42.615833333333335,-85.2363888888889,NAD27,239.66728799999999,NAVD88,,,997.1461499999999,04050007,Michigan
USGS,4118000,"THORNAPPLE RIVER NEAR CALEDONIA, MI",Michigan,site_no=04118000,42.81111111111111,-85.48333333333333,NAD27,206.01127200000002,NAVD88,,,2002.06227,04050007,Michigan
USGS,4118500,"ROGUE RIVER NEAR ROCKFORD, MI",Michigan,site_no=04118500,43.08222222222223,-85.59083333333332,NAD27,190.30492800000002,NAVD88,,,606.0576599999999,04050006,Michigan
USGS,4119000,"GRAND RIVER AT GRAND RAPIDS, MI",Michigan,site_no=04119000,42.963055555555556,-85.67722222222223,NAD27,178.38115200000001,NAVD88,,,12690.951,04050006,Michigan
USGS,4119055,"PLASTER CREEK AT 28TH STREET AT GRAND RAPIDS, MI",Michigan,site_no=04119055,42.91277777777778,-85.65055555555556,NAD27,195.10552800000002,NAVD88,,,120.693534,04050006,Michigan
USGS,4119070,"GRAND RIVER AT STATE HWY M-11 AT GRANDVILLE, MI",Michigan,site_no=04119070,42.915277777777774,-85.76722222222222,NAD27,176.780952,NAVD88,,,12976.86776607,04050006,Michigan
USGS,4119160,"BUCK CREEK AT WILSON AVENUE AT GRANDVILLE, MI",Michigan,site_no=04119160,42.902499999999996,-85.76277777777777,NAD27,,,,,130.79449499999998,04050006,Michigan
USGS,4119300,"GRAND RIVER AT EASTMANVILLE, MI",Michigan,site_no=04119300,43.014722222222225,-85.95583333333333,NAD27,174.67783200000002,NGVD29,,,13545.6477,04050006,Michigan
USGS,4119400,"GRAND RIVER NEAR EASTMANVILLE, MI",Michigan,site_no=04119400,43.024166666666666,-86.02638888888889,NAD27,173.45863200000002,NAVD88,,,13701.0471,04050006,Michigan
USGS,4120250,"GRAND RIVER AT GRAND HAVEN, MI",Michigan,site_no=04120250,43.06027777777778,-86.24027777777778,NAD27,176.17440000000002,NGVD29,,,14291.56482,04050006,Michigan
USGS,4120293,"HALL DRAIN NEAR MUSKEGON, MI",Michigan,site_no=04120293,43.22916666666667,-86.0475,NAD27,,,,,62.67775799999999,04060101,Michigan
USGS,4120500,"HIGGINS LAKE OUTLET NEAR ROSCOMMON, MI",Michigan,site_no=04120500,44.433055555555555,-84.67,NAD27,,,,,127.427508,04060102,Michigan
USGS,4121000,"MUSKEGON RIVER AT STATE HWY M-55 NEAR MERRITT, MI",Michigan,site_no=04121000,44.33555555555556,-84.89,NAD27,340.711536,NGVD29,,,919.4464499999999,04060102,Michigan
USGS,4121300,"CLAM RIVER AT VOGEL CENTER, MI",Michigan,site_no=04121300,44.20055555555556,-85.05277777777778,NAD27,,,,,629.36757,04060102,Michigan
USGS,4121494,"CHIPPEWA CREEK AT 90TH AVENUE NEAR EVART, MI",Michigan,site_no=04121494,43.92583333333333,-85.26666666666667,NAD83,316.111128,NAVD88,,,7.2519719999999985,04060102,Michigan
USGS,4121500,"MUSKEGON RIVER AT EVART, MI",Michigan,site_no=04121500,43.899166666666666,-85.25527777777778,NAD27,297.89628000000005,NAVD88,,,3711.45567,04060102,Michigan
USGS,4121507,"TWIN CREEK AT EIGHT MILE ROAD NEAR EVART, MI",Michigan,site_no=04121507,43.92944444444444,-85.29333333333334,NAD83,325.8312,NAVD88,,,45.065825999999994,04060102,Michigan
USGS,4121650,"MUSKEGON RIVER AT BIG RAPIDS, MI",Michigan,site_no=04121650,43.69361111111111,-85.4675,NAD27,270.0528,NGVD29,,,4535.07249,04060102,Michigan
USGS,4121900,"LITTLE MUSKEGON RIVER NEAR MORLEY, MI",Michigan,site_no=04121900,43.5025,-85.3425,NAD27,280.416,NGVD29,,,313.38879,04060102,Michigan
USGS,4121944,"LITTLE MUSKEGON RIVER NEAR OAK GROVE, MI",Michigan,site_no=04121944,43.43083333333333,-85.59555555555555,NAD27,,,,,893.5465499999999,04060102,Michigan
USGS,4121970,"MUSKEGON RIVER NEAR CROTON, MI",Michigan,site_no=04121970,43.43472222222222,-85.66527777777779,NAD27,205.804008,NAVD88,,,5990.64687,04060102,Michigan
USGS,4122000,"MUSKEGON RIVER AT NEWAYGO, MI",Michigan,site_no=04122000,43.42222222222222,-85.80194444444444,NAD27,190.75298400000003,NGVD29,,,6215.976,04060102,Michigan
USGS,4122001,"MUSKEGON RIVER AT BRIDGE STREET AT NEWAYGO, MI",Michigan,site_no=04122001,43.41694444444444,-85.80833333333334,NAD83,189.49111200000002,NAVD88,,,6215.976,04060102,Michigan
USGS,4122025,"MUSKEGON RIVER AT BRIDGETON, MI",Michigan,site_no=04122025,43.34722222222222,-85.93944444444445,NAD27,182.30697600000002,NAVD88,,,6371.3754,04060102,Michigan
USGS,4122100,"BEAR CREEK NEAR MUSKEGON, MI",Michigan,site_no=04122100,43.28861111111111,-86.22277777777778,NAD27,179.697888,NAVD88,,,43.252832999999995,04060102,Michigan
USGS,4122150,"MUSKEGON RIVER AT MOUTH AT MUSKEGON, MI",Michigan,site_no=04122150,43.23111111111111,-86.32972222222222,NAD27,174.90643200000002,NGVD29,,,6941.173199999999,04060102,Michigan
USGS,4122200,"WHITE RIVER NEAR WHITEHALL, MI",Michigan,site_no=04122200,43.46416666666667,-86.2325,NAD27,180.99328799999998,NAVD88,,,1051.53594,04060101,Michigan
USGS,412220999,"HUNTER CREEK AT NORTH SHORE DRIVE NEAR MEARS, MI",Michigan,site_no=0412220999,43.67055555555555,-86.49055555555556,NAD27,176.82972,NAVD88,,,,04060101,Michigan
USGS,4122500,"PERE MARQUETTE RIVER AT SCOTTVILLE, MI",Michigan,site_no=04122500,43.94499999999999,-86.2786111111111,NAD27,182.10885600000003,NAVD88,,,1763.7831899999999,04060101,Michigan
USGS,4123000,"BIG SABLE RIVER NEAR FREESOIL, MI",Michigan,site_no=04123000,44.12083333333334,-86.27972222222222,NAD27,187.54953600000002,NGVD29,,,328.92873,04060101,Michigan
USGS,4123500,"MANISTEE RIVER NEAR GRAYLING, MI",Michigan,site_no=04123500,44.69305555555555,-84.84722222222221,NAD27,,,,,318.56877,04060103,Michigan
USGS,4124000,"MANISTEE RIVER NEAR SHERMAN, MI",Michigan,site_no=04124000,44.436388888888885,-85.69861111111112,NAD27,245.05615200000003,NAVD88,,,2219.6214299999997,04060103,Michigan
USGS,4124200,"MANISTEE RIVER NEAR MESICK, MI",Michigan,site_no=04124200,44.363055555555555,-85.82083333333333,NAD27,223.09836,NAVD88,,,2636.6098199999997,04060103,Michigan
USGS,4124500,"EAST BRANCH PINE RIVER NEAR TUSTIN, MI",Michigan,site_no=04124500,44.1025,-85.51722222222222,NAD27,328.37628,NAVD88,,,155.39939999999999,04060103,Michigan
USGS,4125000,"PINE RIVER NEAR LEROY, MI",Michigan,site_no=04125000,44.062777777777775,-85.54888888888888,NAD27,316.992,NGVD29,,,331.51872,04060103,Michigan
USGS,4125200,"PINE RIVER NEAR LUTHER, MI",Michigan,site_no=04125200,44.11277777777778,-85.68333333333334,NAD27,,,,,502.45805999999993,04060103,Michigan
USGS,4125210,"SILVER CREEK NEAR LUTHER, MI",Michigan,site_no=04125210,44.11805555555556,-85.68472222222222,NAD27,,,,,12.172953,04060103,Michigan
USGS,4125350,"POPLAR CREEK NEAR HOXEYVILLE, MI",Michigan,site_no=04125350,44.17111111111111,-85.70944444444444,NAD27,,,,,,04060103,Michigan
USGS,4125450,"PINE RIVER NEAR DUBLIN, MI",Michigan,site_no=04125450,44.17916666666667,-85.7611111111111,NAD27,,,,,624.18759,04060103,Michigan
USGS,4125460,"PINE RIVER AT HIGH SCHOOL BRIDGE NR HOXEYVILLE, MI",Michigan,site_no=04125460,44.19333333333333,-85.76972222222223,NAD27,,,,,634.54755,04060103,Michigan
USGS,4125500,"PINE RIVER NEAR HOXEYVILLE, MI",Michigan,site_no=04125500,44.20333333333333,-85.8,NAD27,236.22,NGVD29,,,650.08749,04060103,Michigan
USGS,4125510,"PINE RIVER NEAR WELLSTON, MI",Michigan,site_no=04125510,44.213055555555556,-85.8963888888889,NAD27,,,,,686.3473499999999,04060103,Michigan
USGS,4125550,"MANISTEE RIVER NEAR WELLSTON, MI",Michigan,site_no=04125550,44.25944444444445,-85.94166666666668,NAD27,,,,,3758.0754899999997,04060103,Michigan
USGS,4126000,"MANISTEE RIVER NEAR MANISTEE, MI",Michigan,site_no=04126000,44.27055555555555,-86.19888888888889,NAD27,178.30800000000002,NGVD29,,,4343.413229999999,04060103,Michigan
USGS,4126200,"LITTLE MANISTEE RIVER NEAR FREESOIL, MI",Michigan,site_no=04126200,44.183611111111105,-86.1675,NAD27,185.928,NGVD29,,,461.01822,04060103,Michigan
USGS,4126740,"PLATTE RIVER AT HONOR, MI",Michigan,site_no=04126740,44.668055555555554,-86.03472222222221,NAD27,179.658264,NAVD88,,,323.74875,04060104,Michigan
USGS,4126802,"CRYSTAL RIVER AT COUNTY HWY 675 NR GLEN ARBOR, MI",Michigan,site_no=04126802,44.90333333333333,-85.96222222222222,NAD27,177.45456000000001,NAVD88,,,116.808549,04060104,Michigan
USGS,4126970,"BOARDMAN R ABOVE BROWN BRIDGE ROAD NR MAYFIELD, MI",Michigan,site_no=04126970,44.656666666666666,-85.43666666666667,NAD27,,,,,365.18859,04060105,Michigan
USGS,4127000,"BOARDMAN RIVER NEAR MAYFIELD, MI",Michigan,site_no=04127000,44.638333333333335,-85.51944444444445,NAD27,231.004872,NGVD29,,,471.37818,04060105,Michigan
USGS,4127200,"BOARDMAN RIVER AT BEITNER RD NR TRAVERSE CITY, MI",Michigan,site_no=04127200,44.67527777777777,-85.63083333333333,NAD27,,,,,634.54755,04060105,Michigan
USGS,4127565,"INTERMEDIATE RIVER AT STATE HWY-88 AT BELLAIRE, MI",Michigan,site_no=04127565,44.97833333333333,-85.21000000000001,NAD27,179.118768,NGVD29,,,378.13854,04060105,Michigan
USGS,4127800,"JORDAN RIVER NEAR EAST JORDAN, MI",Michigan,site_no=04127800,45.10111111111111,-85.09722222222221,NAD27,181.69737600000002,NAVD88,,,175.860321,04060105,Michigan
USGS,4127885,"ST. MARYS RIVER AT SAULT STE. MARIE, ONTARIO",Michigan,site_no=04127885,46.498333333333335,-84.31527777777778,NAD83,,,,,209530.191,04070001,Michigan
USGS,4127917,"PINE RIVER NEAR RUDYARD, MI",Michigan,site_no=04127917,46.190555555555555,-84.61222222222221,NAD83,,,,,520.58799,04070002,Michigan
USGS,4127918,"PINE RIVER AT MACKINAC TRAIL NEAR RUDYARD, MI",Michigan,site_no=04127918,46.18583333333333,-84.59777777777778,NAD27,183.3372,NGVD29,,,523.1779799999999,04070002,Michigan
USGS,4127997,"STURGEON RIVER AT WOLVERINE, MI",Michigan,site_no=04127997,45.27444444444444,-84.6,NAD27,,,,,497.27807999999993,04070004,Michigan
USGS,4128000,"STURGEON RIVER NEAR WOLVERINE, MI",Michigan,site_no=04128000,45.29888888888889,-84.6111111111111,NAD27,225.55200000000002,NGVD29,,,512.8180199999999,04070004,Michigan
USGS,4128500,"INDIAN RIVER AT INDIAN RIVER, MI",Michigan,site_no=04128500,45.410555555555554,-84.61999999999999,NAD27,179.89600800000002,NGVD29,,,1548.8140199999998,04070004,Michigan
USGS,4128990,"PIGEON RIVER NEAR VANDERBILT, MI",Michigan,site_no=04128990,45.15611111111111,-84.4675,NAD27,276.980904,NAVD88,,,149.442423,04070004,Michigan
USGS,4129000,"PIGEON RIVER AT PIGEON RIVER HQ NR VANDERBILT, MI",Michigan,site_no=04129000,45.170833333333334,-84.43833333333333,NAD27,270.12595200000004,NGVD29,,,162.133374,04070004,Michigan
USGS,4129500,"PIGEON RIVER AT AFTON, MI",Michigan,site_no=04129500,45.37444444444444,-84.515,NAD27,205.74,NGVD29,,,360.00861,04070004,Michigan
USGS,4130500,"BLACK RIVER NEAR TOWER, MI",Michigan,site_no=04130500,45.3925,-84.33333333333333,NAD27,200.5584,NGVD29,,,805.4868899999999,04070005,Michigan
USGS,4131000,"RAINY RIVER NEAR ONAWAY, MI",Michigan,site_no=04131000,45.35722222222223,-84.16888888888889,NAD27,227.920296,NGVD29,,,204.60921,04070005,Michigan
USGS,4131500,"RAINY RIVER NEAR OCQUEOC, MI",Michigan,site_no=04131500,45.40833333333333,-84.17916666666667,NAD27,205.69428000000002,NGVD29,,,227.660121,04070005,Michigan
USGS,4132000,"BLACK RIVER NEAR CHEBOYGAN, MI",Michigan,site_no=04132000,45.499722222222225,-84.32666666666667,NAD27,185.702448,NGVD29,,,1546.2240299999999,04070005,Michigan
USGS,4132500,"THUNDER BAY RIVER NEAR HILLMAN, MI",Michigan,site_no=04132500,45.00833333333333,-83.9725,NAD27,231.64800000000002,NGVD29,,,600.8776799999999,04070006,Michigan
USGS,4133000,"UPPER S. BRANCH THUNDER BAY RIVER NEAR LACHINE, MI",Michigan,site_no=04133000,45.05916666666666,-83.78222222222222,NAD27,216.95664,NGVD29,,,442.88829,04070006,Michigan
USGS,4133500,"THUNDER BAY RIVER NEAR BOLTON, MI",Michigan,site_no=04133500,45.12444444444444,-83.64722222222223,NAD27,204.813408,NGVD29,,,1522.91412,04070006,Michigan
USGS,4133501,"THUNDER BAY RIVER AT HERRON ROAD NEAR BOLTON, MI",Michigan,site_no=04133501,45.12416666666667,-83.63555555555556,NAD27,,,,,1517.7341399999998,04070006,Michigan
USGS,4134000,"NORTH BRANCH THUNDER BAY RIVER NR BOLTON, MI",Michigan,site_no=04134000,45.141666666666666,-83.60583333333332,NAD27,205.898496,NGVD29,,,476.55816,04070006,Michigan
USGS,4134500,"LOWER SB THUNDER BAY RIVER NR HUBBARD LAKE, MI",Michigan,site_no=04134500,44.85722222222223,-83.59555555555555,NAD27,213.689184,NGVD29,,,378.13854,04070006,Michigan
USGS,4135000,"THUNDER BAY RIVER NEAR ALPENA, MI",Michigan,site_no=04135000,45.09388888888889,-83.5,NAD27,187.452,NGVD29,,,3206.40762,04070006,Michigan
USGS,4135500,"AU SABLE RIVER AT GRAYLING, MI",Michigan,site_no=04135500,44.65972222222222,-84.7125,NAD27,342.439752,NGVD29,,,284.89889999999997,04070007,Michigan
USGS,4135600,"EAST BRANCH AU SABLE RIVER AT GRAYLING, MI",Michigan,site_no=04135600,44.669444444444444,-84.705,NAD27,338.32800000000003,NGVD29,,,196.83924,04070007,Michigan
USGS,4135700,"SOUTH BRANCH AU SABLE RIVER NEAR LUZERNE, MI",Michigan,site_no=04135700,44.61472222222223,-84.45555555555556,NAD27,,,,,1038.5859899999998,04070007,Michigan
USGS,4135800,"NB AU SABLE RIVER AT KELLOGGS BR NEAR LOVELLS, MI",Michigan,site_no=04135800,44.71666666666667,-84.41972222222223,NAD27,,,,,362.5986,04070007,Michigan
USGS,4136000,"AU SABLE RIVER NEAR RED OAK, MI",Michigan,site_no=04136000,44.676944444444445,-84.2925,NAD27,,,,,2869.7089199999996,04070007,Michigan
USGS,4136500,"AU SABLE RIVER AT MIO, MI",Michigan,site_no=04136500,44.66,-84.13111111111111,NAD27,283.20492,NAVD88,,,3524.97639,04070007,Michigan
USGS,4136900,"AU SABLE RIVER NEAR MC KINLEY, MI",Michigan,site_no=04136900,44.61277777777778,-83.83777777777777,NAD27,,,,,3918.65487,04070007,Michigan
USGS,4137000,"AU SABLE RIVER AT BAMFIELD, MI",Michigan,site_no=04137000,44.56166666666666,-83.80416666666666,NAD27,240.118392,NGVD29,,,3677.7857999999997,04070007,Michigan
USGS,4137005,"AU SABLE RIVER NEAR CURTISVILLE, MI",Michigan,site_no=04137005,44.56083333333333,-83.80277777777778,NAD27,236.994192,NAVD88,,,4138.80402,04070007,Michigan
USGS,4137500,"AU SABLE RIVER NEAR AU SABLE, MI",Michigan,site_no=04137500,44.436388888888885,-83.43388888888889,NAD27,177.808128,NAVD88,,,4503.992609999999,04070007,Michigan
USGS,4138000,"EAST BRANCH AU GRES RIVER NEAR McIVOR, MI",Michigan,site_no=04138000,44.23416666666667,-83.70111111111112,NAD27,197.07758400000003,NGVD29,,,217.55916,04080101,Michigan
USGS,4138500,"AU GRES RIVER AT COX ROAD NEAR NATIONAL CITY, MI",Michigan,site_no=04138500,44.17611111111111,-83.7425,NAD27,187.82995200000002,NGVD29,,,398.85846,04080101,Michigan
USGS,4138536,"AU GRES RIVER AT S MACKINAW RD NR AU GRES, MI",Michigan,site_no=04138536,44.080225000000006,-83.68586111111111,NAD83,,,,,579.8469611999999,04080101,Michigan
USGS,4139000,"HOUGHTON CREEK NEAR LUPTON, MI",Michigan,site_no=04139000,44.395833333333336,-84.04722222222222,NAD27,263.51484,NGVD29,,,76.922703,04080101,Michigan
USGS,4139500,"RIFLE RIVER AT RANCH RD NEAR LUPTON, MI",Michigan,site_no=04139500,44.39333333333333,-84.03833333333333,NAD27,261.356856,NGVD29,,,147.11143199999998,04080101,Michigan
USGS,4140000,"PRIOR CREEK AT PETERS ROAD NEAR SELKIRK, MI",Michigan,site_no=04140000,44.335,-84.06833333333333,NAD27,256.03200000000004,NGVD29,,,55.425785999999995,04080101,Michigan
